ID,y
TEST_0000,84.7213306427002
TEST_0001,84.82500556945801
TEST_0002,87.9438477757772
TEST_0003,87.17759391802834
TEST_0004,83.66139930725097
TEST_0005,84.0637452697754
TEST_0006,84.6549015045166
TEST_0007,83.62835510253906
TEST_0008,91.09871936162315
TEST_0009,84.44540824890137
TEST_0010,83.88600231170655
TEST_0011,83.88863510131836
TEST_0012,84.7141106414795
TEST_0013,85.5186777496338
TEST_0014,84.30519493103027
TEST_0015,91.60453911081952
TEST_0016,84.81729553222657
TEST_0017,83.80422569274903
TEST_0018,84.2248378753662
TEST_0019,89.52726234563191
TEST_0020,85.2114689763387
TEST_0021,85.19889610290528
TEST_0022,88.411232136681
TEST_0023,85.70047821044922
TEST_0024,85.46540448506674
TEST_0025,84.75724517822266
TEST_0026,88.56211586325507
TEST_0027,83.47107261657715
TEST_0028,84.72998222351075
TEST_0029,84.21903658548992
TEST_0030,85.8481658935547
TEST_0031,83.98970359802246
TEST_0032,84.05086669921874
TEST_0033,83.83328964233398
TEST_0034,85.08520149230957
TEST_0035,84.57904281616212
TEST_0036,84.86467514038085
TEST_0037,89.81010598582314
TEST_0038,84.59886589050294
TEST_0039,84.04662887573242
TEST_0040,88.35030409204393
TEST_0041,84.61204719543457
TEST_0042,83.91977699279785
TEST_0043,84.92512298583985
TEST_0044,84.40500072479249
TEST_0045,83.70408149719238
TEST_0046,85.22595718383789
TEST_0047,86.04075172424317
TEST_0048,88.58483930823918
TEST_0049,84.58539016723633
TEST_0050,84.80877754211426
TEST_0051,83.49258117675781
TEST_0052,83.47549812316895
TEST_0053,84.8630460357666
TEST_0054,83.42777824401855
TEST_0055,84.02796951293945
TEST_0056,87.20385714848834
TEST_0057,91.88781626456127
TEST_0058,89.73469970321653
TEST_0059,85.38026580810546
TEST_0060,89.83615678405762
TEST_0061,84.89416290283204
TEST_0062,84.50218811035157
TEST_0063,90.76705234255107
TEST_0064,84.47487937927247
TEST_0065,91.52019919268292
TEST_0066,83.8808023071289
TEST_0067,90.02650585619611
TEST_0068,84.23276435852051
TEST_0069,84.59902835845948
TEST_0070,83.89539138793945
TEST_0071,84.32093955993652
TEST_0072,84.1340232849121
TEST_0073,85.20597938537598
TEST_0074,84.59344131469726
TEST_0075,84.58407989501953
TEST_0076,86.2690680440267
TEST_0077,83.827525100708
TEST_0078,84.3768531036377
TEST_0079,83.44675273895264
TEST_0080,85.17940032958984
TEST_0081,85.0039780807495
TEST_0082,89.31484641020639
TEST_0083,83.36983215332032
TEST_0084,88.07633848317465
TEST_0085,89.31342054403395
TEST_0086,90.88966316604612
TEST_0087,85.14068092346191
TEST_0088,83.49946029663086
TEST_0089,83.93569519042968
TEST_0090,83.81639430999756
TEST_0091,85.30423835754395
TEST_0092,84.22617431640624
TEST_0093,83.7775959777832
TEST_0094,84.09818901062012
TEST_0095,84.81752858479817
TEST_0096,90.81321287899925
TEST_0097,85.18935127258301
TEST_0098,90.29848222423735
TEST_0099,84.6190823872884
TEST_0100,84.27102722167969
TEST_0101,84.70804649353028
TEST_0102,84.28194038391113
TEST_0103,90.82535163261777
TEST_0104,87.18652959750949
TEST_0105,83.43280448913575
TEST_0106,87.3618995552063
TEST_0107,91.12175350171044
TEST_0108,90.69586924035208
TEST_0109,84.46337226867676
TEST_0110,83.48676307678222
TEST_0111,84.18460876464843
TEST_0112,84.43894622802735
TEST_0113,84.42608177185059
TEST_0114,83.84020706176757
TEST_0115,85.143251953125
TEST_0116,84.06351150512695
TEST_0117,87.70560543805075
TEST_0118,83.71333702087402
TEST_0119,84.77650428771973
TEST_0120,84.55782012939453
TEST_0121,87.24685238692875
TEST_0122,92.39580935796104
TEST_0123,88.07596684201559
TEST_0124,85.6211237335205
TEST_0125,91.58633534113564
TEST_0126,89.31028922271729
TEST_0127,84.11224899291992
TEST_0128,85.63260452270508
TEST_0129,85.28983108520508
TEST_0130,90.99086937211052
TEST_0131,89.79802961785452
TEST_0132,84.0227156829834
TEST_0133,89.08722237565782
TEST_0134,84.09940823872883
TEST_0135,83.78432567596435
TEST_0136,84.84326454162597
TEST_0137,84.46386192321778
TEST_0138,84.2614988708496
TEST_0139,84.09954776763917
TEST_0140,84.38745445251465
TEST_0141,84.01623476664227
TEST_0142,89.04027442114698
TEST_0143,89.48066619782225
TEST_0144,83.93816978454589
TEST_0145,84.99350967407227
TEST_0146,85.08892906188964
TEST_0147,83.7061922454834
TEST_0148,84.31793472290039
TEST_0149,85.64134300231933
TEST_0150,84.60218017578126
TEST_0151,83.97648254394531
TEST_0152,84.20404067993164
TEST_0153,83.21111442565918
TEST_0154,84.81204383850098
TEST_0155,86.16061648813883
TEST_0156,85.17823120117187
TEST_0157,83.65969367980956
TEST_0158,84.23159034729004
TEST_0159,88.71364413960777
TEST_0160,84.8564973195394
TEST_0161,88.25633307139078
TEST_0162,85.3249097442627
TEST_0163,89.56185914611817
TEST_0164,84.16435188293457
TEST_0165,84.83327987670899
TEST_0166,89.52451063601178
TEST_0167,90.35417467026485
TEST_0168,83.49907211303712
TEST_0169,83.94295532226562
TEST_0170,87.7365343440828
TEST_0171,84.65597915649414
TEST_0172,85.00844970703125
TEST_0173,83.3511727142334
TEST_0174,83.8957893371582
TEST_0175,89.27725391206287
TEST_0176,77.58932430267333
TEST_0177,83.38291095733642
TEST_0178,84.44782051086426
TEST_0179,84.25263236999511
TEST_0180,89.49118044789635
TEST_0181,90.13051856358847
TEST_0182,88.81172776721773
TEST_0183,84.39872303009034
TEST_0184,84.44866706848144
TEST_0185,84.63864242553711
TEST_0186,83.90182556152344
TEST_0187,84.47239143371581
TEST_0188,85.46940916061403
TEST_0189,83.12058135986328
TEST_0190,83.84160278320313
TEST_0191,84.71158393859864
TEST_0192,84.29390407562256
TEST_0193,85.34519073486328
TEST_0194,84.5583878326416
TEST_0195,85.6769563293457
TEST_0196,84.39688446044921
TEST_0197,91.24862362035111
TEST_0198,85.0121011352539
TEST_0199,84.84729064941406
TEST_0200,85.26334395090738
TEST_0201,84.56951263427734
TEST_0202,92.2711728804452
TEST_0203,90.53410749308269
TEST_0204,86.21076395815895
TEST_0205,88.82471120452881
TEST_0206,85.99541104634602
TEST_0207,90.82824087742398
TEST_0208,91.12889012908937
TEST_0209,85.09902023315429
TEST_0210,84.23112075805665
TEST_0211,90.91634452329362
TEST_0212,89.56894386227927
TEST_0213,84.40049044291177
TEST_0214,83.970814743042
TEST_0215,88.26197360865275
TEST_0216,88.85379701487226
TEST_0217,83.79675395965576
TEST_0218,88.37575603021897
TEST_0219,83.35839721679687
TEST_0220,85.36955949147541
TEST_0221,83.93090995788575
TEST_0222,84.02970504760742
TEST_0223,85.25832969665527
TEST_0224,90.63742847569783
TEST_0225,84.59665473937989
TEST_0226,84.33874877929688
TEST_0227,84.33895385742187
TEST_0228,90.61330011240644
TEST_0229,84.45351318359376
TEST_0230,86.54864685058594
TEST_0231,85.37513143539428
TEST_0232,84.9728558731079
TEST_0233,84.61435928344727
TEST_0234,84.51255622863769
TEST_0235,83.6993130493164
TEST_0236,84.35455352783202
TEST_0237,88.28893965666636
TEST_0238,84.77097687530517
TEST_0239,83.8510131072998
TEST_0240,84.07758895874024
TEST_0241,88.49935363515219
TEST_0242,85.42258861541748
TEST_0243,83.80257843017579
TEST_0244,92.33466584904988
TEST_0245,84.292144241333
TEST_0246,84.50248638153076
TEST_0247,87.6739286702474
TEST_0248,85.68426209767658
TEST_0249,85.96603355407714
TEST_0250,84.7066781616211
TEST_0251,84.91184219360352
TEST_0252,84.47116668701172
TEST_0253,87.28147451291765
TEST_0254,91.09594916056072
TEST_0255,84.33061172485351
TEST_0256,84.56793525695801
TEST_0257,84.73522422790528
TEST_0258,84.46437492370606
TEST_0259,90.94005474163238
TEST_0260,83.72608085632324
TEST_0261,84.94438652038575
TEST_0262,86.0956102503822
TEST_0263,84.51847846984863
TEST_0264,83.27468513488769
TEST_0265,83.37568290710449
TEST_0266,84.98086120605468
TEST_0267,85.21244063059488
TEST_0268,84.02791847229004
TEST_0269,83.9706755065918
TEST_0270,84.85590660095215
TEST_0271,83.9363835144043
TEST_0272,84.87176013946534
TEST_0273,83.96987991333008
TEST_0274,85.9877924041748
TEST_0275,84.50920806884766
TEST_0276,85.1019302368164
TEST_0277,84.7706088256836
TEST_0278,84.50906875610352
TEST_0279,84.02097854614257
TEST_0280,85.43768478393555
TEST_0281,83.66755615234375
TEST_0282,83.0952684020996
TEST_0283,84.12810119628907
TEST_0284,85.05625022888184
TEST_0285,84.22350387573242
TEST_0286,84.42406168619793
TEST_0287,84.71197494506836
TEST_0288,85.23263465499878
TEST_0289,84.91753181729997
TEST_0290,84.21187065124512
TEST_0291,89.31330953579858
TEST_0292,83.47679634094239
TEST_0293,86.59598291869389
TEST_0294,83.6188883972168
TEST_0295,83.00432041168213
TEST_0296,83.9861693572998
TEST_0297,83.9605541229248
TEST_0298,89.27230404081796
TEST_0299,90.41957934061683
TEST_0300,84.7139828491211
TEST_0301,84.47382850646973
TEST_0302,87.42079883575438
TEST_0303,84.82331970214844
TEST_0304,84.56975608825684
TEST_0305,83.71432189941406
TEST_0306,92.05624195171536
TEST_0307,83.36352058410644
TEST_0308,85.36677587127686
TEST_0309,91.37142628430566
TEST_0310,84.37026626586913
TEST_0311,91.19760058466592
TEST_0312,84.37130258560181
TEST_0313,90.69717853164673
TEST_0314,84.25899316151937
TEST_0315,85.92977651977539
TEST_0316,84.13513893127441
TEST_0317,85.301000289917
TEST_0318,84.16668167114258
TEST_0319,84.9552823638916
TEST_0320,90.5559592010861
TEST_0321,84.38927452087403
TEST_0322,85.04190490722657
TEST_0323,85.51917747497559
TEST_0324,84.0787564086914
TEST_0325,84.14448593139649
TEST_0326,91.61187308477979
TEST_0327,86.28231086730958
TEST_0328,84.48795913696289
TEST_0329,84.69547546386718
TEST_0330,84.33015602111817
TEST_0331,85.3189323425293
TEST_0332,85.01054718017578
TEST_0333,84.79561576843261
TEST_0334,83.3400414276123
TEST_0335,85.02222549438477
TEST_0336,85.08711082458495
TEST_0337,84.2674942779541
TEST_0338,83.98862243652344
TEST_0339,82.54241012573242
TEST_0340,84.53976325988769
TEST_0341,86.39200542395454
TEST_0342,84.8568424987793
TEST_0343,84.22856088638305
TEST_0344,83.73006805419922
TEST_0345,85.19550302124024
TEST_0346,84.00756637573242
TEST_0347,91.31499005744568
TEST_0348,81.0671297454834
TEST_0349,84.56481010437011
TEST_0350,83.82811271667481
TEST_0351,84.69988586425781
TEST_0352,83.52893272399902
TEST_0353,84.18341987609864
TEST_0354,83.54150672912597
TEST_0355,90.07088990275066
TEST_0356,84.537808303833
TEST_0357,84.05260879516601
TEST_0358,83.65753837585449
TEST_0359,83.80147079467774
TEST_0360,83.68189682006836
TEST_0361,92.63842011260988
TEST_0362,85.62508270263672
TEST_0363,84.61672508239747
TEST_0364,85.17090614318847
TEST_0365,83.81406570434571
TEST_0366,91.75604109700515
TEST_0367,90.02651535433813
TEST_0368,83.38569961547852
TEST_0369,85.29477729797364
TEST_0370,83.27900650024414
TEST_0371,84.6172566986084
TEST_0372,83.94116976420084
TEST_0373,85.604517288208
TEST_0374,84.56438247680664
TEST_0375,83.98917739868165
TEST_0376,83.55425727844238
TEST_0377,83.56755912780761
TEST_0378,89.41174886449177
TEST_0379,84.40342275619507
TEST_0380,84.81395065307618
TEST_0381,84.4977799987793
TEST_0382,84.58513298034669
TEST_0383,84.67782478332519
TEST_0384,83.53531387329102
TEST_0385,84.04989212036133
TEST_0386,83.59370265960693
TEST_0387,85.12180877685547
TEST_0388,84.08260322570801
TEST_0389,89.51625394566854
TEST_0390,83.7834602355957
TEST_0391,84.58590461730957
TEST_0392,90.96220836639404
TEST_0393,83.98047050476075
TEST_0394,90.84148194376625
TEST_0395,84.35154083251953
TEST_0396,87.94188021469115
TEST_0397,85.89330087025961
TEST_0398,85.21235237121581
TEST_0399,87.76434407424925
TEST_0400,84.67867782592774
TEST_0401,85.4582723236084
TEST_0402,83.66432926177978
TEST_0403,89.13497708765667
TEST_0404,82.50554250717163
TEST_0405,83.56600902557373
TEST_0406,86.22798852539063
TEST_0407,84.18296867370606
TEST_0408,84.40231548309326
TEST_0409,84.13316032409668
TEST_0410,88.90375206375121
TEST_0411,83.38828399658203
TEST_0412,87.46211880493165
TEST_0413,84.9321125793457
TEST_0414,85.01989013671874
TEST_0415,83.82002597808838
TEST_0416,86.8807157351176
TEST_0417,84.2745779800415
TEST_0418,84.29923805236817
TEST_0419,84.08106693267823
TEST_0420,84.55964496612549
TEST_0421,84.8644307899475
TEST_0422,85.46237854003907
TEST_0423,85.12532918930054
TEST_0424,84.17966415405273
TEST_0425,90.88016202708654
TEST_0426,84.20742332458497
TEST_0427,83.95566902160644
TEST_0428,83.32884483337402
TEST_0429,84.5300407409668
TEST_0430,84.77760143788655
TEST_0431,85.10884727478027
TEST_0432,85.57858107121785
TEST_0433,84.48305114746094
TEST_0434,87.48151366170245
TEST_0435,84.14096393585206
TEST_0436,86.4798149544852
TEST_0437,84.5416365814209
TEST_0438,90.26896839278085
TEST_0439,83.95075630187988
TEST_0440,87.28167809549967
TEST_0441,83.95067935943604
TEST_0442,86.45360373814901
TEST_0443,84.5718968963623
TEST_0444,84.34419349670411
TEST_0445,83.9997134399414
TEST_0446,84.25429573059083
TEST_0447,90.9673197937012
TEST_0448,84.50753524780274
TEST_0449,82.93317123413085
TEST_0450,84.82842575073242
TEST_0451,84.53359146118164
TEST_0452,85.91749740600586
TEST_0453,89.49494467671713
TEST_0454,84.64491577148438
TEST_0455,83.72283142089844
TEST_0456,84.5645295715332
TEST_0457,86.18864249928792
TEST_0458,85.31840167999268
TEST_0459,84.8932894897461
TEST_0460,89.71846271696546
TEST_0461,84.33722366333008
TEST_0462,84.3395314025879
TEST_0463,83.34778596623738
TEST_0464,88.03046631113686
TEST_0465,84.76963180541992
TEST_0466,84.54796894073486
TEST_0467,85.03639671325683
TEST_0468,84.58040088653564
TEST_0469,85.83528767903644
TEST_0470,84.98675575256348
TEST_0471,84.70957641601562
TEST_0472,84.26938255310058
TEST_0473,83.5744440460205
TEST_0474,83.38608352661133
TEST_0475,89.70719990993683
TEST_0476,84.38802101135254
TEST_0477,83.68307792663575
TEST_0478,84.36010444641113
TEST_0479,83.6052131652832
TEST_0480,84.35523536682129
TEST_0481,84.77312629699708
TEST_0482,84.47150901794434
TEST_0483,83.5665209197998
TEST_0484,84.35721290588378
TEST_0485,84.43526611328124
TEST_0486,83.33976280212403
TEST_0487,85.04129257202149
TEST_0488,84.84752410888672
TEST_0489,83.84093368530273
TEST_0490,91.28318471399943
TEST_0491,85.31085517883301
TEST_0492,83.78959350585937
TEST_0493,90.86561151577176
TEST_0494,83.44447555541993
TEST_0495,85.42577287038166
TEST_0496,89.60833549118043
TEST_0497,85.05077087402344
TEST_0498,86.96773550669351
TEST_0499,87.19838799594696
TEST_0500,86.34115118081226
TEST_0501,84.85193237304688
TEST_0502,85.0999145380656
TEST_0503,84.4096291732788
TEST_0504,86.0643941230774
TEST_0505,87.95975457745507
TEST_0506,90.18454450679961
TEST_0507,84.93029762268067
TEST_0508,84.10896286010743
TEST_0509,89.28530240758256
TEST_0510,91.10189562098184
TEST_0511,86.13006117393857
TEST_0512,84.13610710144043
TEST_0513,84.93785634231568
TEST_0514,87.2426357505435
TEST_0515,84.52579147338867
TEST_0516,84.75853935241699
TEST_0517,84.1745302581787
TEST_0518,84.49101020812988
TEST_0519,84.32663276672363
TEST_0520,90.32535396067304
TEST_0521,84.08953809102375
TEST_0522,84.71184600830078
TEST_0523,84.04912780761718
TEST_0524,84.29172393798828
TEST_0525,84.44118583679199
TEST_0526,84.87877304077148
TEST_0527,86.85097871653241
TEST_0528,92.56437089465912
TEST_0529,83.67015762329102
TEST_0530,85.1548608271281
TEST_0531,83.29324028015137
TEST_0532,85.33686294555665
TEST_0533,84.25507583618165
TEST_0534,84.88843467712402
TEST_0535,92.00813960138956
TEST_0536,84.93417556762695
TEST_0537,84.40631874084472
TEST_0538,92.2148934249878
TEST_0539,90.64491756778293
